date,real_gdp,real_household_consumption,real_govt_consumption,real_gfcf_total,real_exports,real_imports,real_household_disposable_income,industrial_production,industrial_confidence,unemployment_rate,employment_rate,employment_expectations,house_price_real,construction_confidence,retail_sales_volume,retail_confidence,cpi_index,core_cpi_index,food_price_index,energy_price_index,services_price_index,unit_labor_cost,long_term_rate,short_term_rate,mortgage_rate,credit_to_private_nonfin_sector,household_mortgage_loans,euro_area_household_net_worth_growth,household_credit_to_gdp,corporate_credit_to_gdp,government_debt_to_gdp,fx_rate_to_usd,real_effective_exchange_rate,consumer_confidence,economic_sentiment_indicator,services_confidence,geopolitical_risk,share_price_index
2014-10-01,92404.5,46250.9,19655.7,20977.4,46156.9,42422.2,NA,98.26807,-8.933333333333334,6.1,71.04507,90.23333333333333,114.5825,-14.399999999999999,98.64422,-12.9,121.27,118.90666666666667,128.82333333333332,130.10000000000002,123.30666666666666,108.757,0.9639,0.0814711667,2.1233333333333335,144.6,88480,2.9302353066192444,51.6,93.1,98.2,0.8008694783,101.7455,-9.133333333333333,96.60000000000001,5.2,84.85575866699219,2211.4300944010415
2015-01-01,92431.5,46823.9,19504.8,20861.3,46195,41414.8,NA,100.125,-8.8,6,71.06293,94.53333333333333,118.5001,-15.966666666666667,99.81391,-11.933333333333334,120.44333333333333,118.39,129.60666666666665,123.72,124.62666666666667,109.044,0.4524333333,0.0460161667,2.05,146.4,91200,4.218195215442622,52.1,94.3,100.7,0.8883128182,99.86584,-10.066666666666666,96.16666666666667,4.4,109.3818868001302,2530.453369140625
2015-04-01,92954.1,46513.6,19629.6,21254.7,46250.3,42356.4,NA,99.75835,-7.633333333333333,6.266667,70.93311,95.3,117.3639,-16.533333333333335,99.70757,-13.166666666666668,121.96333333333334,119.78666666666666,130.07666666666668,127.31333333333333,124.89,109.284,0.6934666667,-0.0065258333,2.006666666666667,144.4,91965,3.058667348553268,51.8,92.6,97.6,0.9041201082,99.58111,-8.2,98.43333333333334,9.1,88.11959584554036,2493.32666015625
2015-07-01,93303.2,46672.8,19669,21201.7,46839.5,44170.7,NA,99.85835,-5.266666666666667,6.066667,71.18329,94.53333333333333,119.1789,-14.4,100.0266,-6.266666666666667,121.45333333333333,119.58666666666667,129.35,123.99666666666667,126.34333333333333,109.615,1.0048333333,-0.0278171,2.0266666666666664,144.4,92644.66666666667,2.542877506148433,51.5,92.9,98.1,0.8995253357,99.94409,-9.1,100.73333333333333,11.033333333333333,96.01821645100911,2325.086669921875
2015-10-01,93677.6,47127.5,19478.9,21848.8,46687.6,44892.5,NA,100.1917,-5.466666666666667,6.3,71.252440000000007,94.53333333333333,122.3724,-12.433333333333334,100.4519,-6.466666666666667,122.16666666666667,121.03666666666666,129.44,119.21,126.32333333333334,109.93,0.8374333333,-0.0891760333,2.01,144.1,94014.66666666667,3.5637680815757022,51.3,92.8,96.5,0.9138483136,100.6111,-10.4,101.03333333333333,14.266666666666667,130.29488118489584,2349.32666015625
2016-01-01,94751.3,47086.2,19652.8,22052.1,48223.8,45498.4,NA,102.1915,-7.433333333333334,6.466667,71.26647,93.83333333333333,126.8528,-7.866666666666667,100.3456,-4.3,121.67999999999999,120.80666666666667,130.52333333333334,114.28,127.91666666666666,110.009,0.5834666667,-0.1860817333,1.9866666666666666,142.9,94648.33333333333,2.0960166103300537,50.7,92.2,99.1,0.9073307109,101.1502,-7.533333333333333,100.53333333333333,11.733333333333333,110.56036122639973,2251.3799641927085
2016-04-01,94697,47646.1,19801.3,22216.3,47392.4,44659.7,NA,101.4249,-7.533333333333333,6.6,71.45552,96.06666666666666,127.7763,-4.8,100.5228,-0.6666666666666667,122.73,121.61,130.70333333333332,118.27666666666667,127.73,110.669,0.3579666667,-0.2580938,1.94,142.5,95551.66666666667,2.720004509820684,50.5,92,100.1,0.8855690548,101.275,-6.266666666666667,102.06666666666666,14.5,87.90733337402344,2196.7433268229165
2016-07-01,95216.5,47645.2,19883.5,22408.9,48481.5,44480.9,NA,102.1915,-4.8,6.633333,71.69796,97.39999999999999,127.0245,-5,100.8773,-1.7333333333333334,122.38,121.24333333333334,130.11,118.39333333333333,129.26333333333332,111.602,0.1378333333,-0.2981258667,1.9133333333333333,143.5,97080,3.843310267323053,50.7,92.8,97.7,0.8961600217,100.7327,-6.233333333333333,101.63333333333334,10.566666666666666,105.9647216796875,2397.8033040364585
2016-10-01,95792,48202,20087.2,22368.7,47597,44903.7,NA,104.0247,-1.1,6.2,71.74828,105.53333333333333,126.2187,0.3,101.5862,-1.8333333333333333,123.96333333333332,122.97,130.77666666666667,120.37666666666667,129.23333333333332,111.864,0.4222666667,-0.3124812333,1.8633333333333335,143.7,98302.66666666667,3.2342806254175738,51,92.7,96.3,0.9280663203,101.3113,-5.7,106.7,18.96666666666667,90.28233591715495,2604.816650390625
2017-01-01,96735.2,48362.5,20167.4,22746.2,48818.5,46284.7,NA,104.258,1.8333333333333333,6.166667,71.7738,108.96666666666667,127.1765,5.866666666666666,101.8343,-3.966666666666667,124.33666666666666,122.90333333333334,132.95333333333332,122.24666666666667,130.96666666666667,111.342,0.5842666667,-0.3278311,1.9166666666666665,144.2,99181,3.9442234784591967,50.7,93.4,93.8,0.9384762213,101.1795,-3.7333333333333334,108.93333333333332,20.733333333333334,105.34782409667969,2861.8233235677085
2017-04-01,97047.3,48320.5,19843.1,22994.3,50397.7,47337.3,NA,106.7244,2.7333333333333334,5.9,72.25496,108.56666666666666,129.9192,6.266666666666667,101.9052,-7.933333333333334,125.37,124.27,132.92333333333332,120.4,131.5,111.868,0.5655666667,-0.3299478,1.8933333333333333,143,99767,4.20827666192809,50.6,92.5,92.8,0.9092752852,101.5012,-1.5666666666666667,111.7,27.566666666666666,116.27630106608073,3149.3766276041665
2017-07-01,97663.3,48813,19961.7,23417.7,50778.9,47764,NA,109.1909,6.2,5.866667,72.04759,113.8,129.7336,9.033333333333333,102.2951,-4.766666666666667,125.08333333333333,123.93,133.44666666666666,119.36,132.84333333333333,111.932,0.6421666667,-0.3296322,1.8666666666666667,142.8,100493,4.141023989288484,50.4,92.3,91.5,0.8514329538,102.1667,-1.2333333333333334,113.26666666666667,26.933333333333334,118.95984141031902,3318.2967122395835
2017-10-01,98126.5,48545.1,19947.3,23528.9,51848.1,48006.5,NA,111.0907,11.566666666666666,5.833333,72.57668,114.76666666666667,129.3309,12.4,101.7989,-4.566666666666666,126.90666666666667,125.71333333333334,134.92,122.76666666666667,132.56333333333333,113.484,0.5411333333,-0.3288134,1.8666666666666667,142.7,103041.33333333333,4.294293058308618,50.2,92.5,89.8,0.8492442352,103.1629,2.1666666666666665,118.33333333333333,31.433333333333334,88.92528025309245,3453.1166178385415
2018-01-01,98686.9,48810.7,19947,23601.2,52007.7,48994.1,NA,110.4575,11,5.433333,72.70151,114.7,134.122,9.466666666666667,102.1887,-6.8,126.78333333333333,125.42666666666666,135.09666666666666,122.72999999999999,134,113.992,0.7727666667,-0.3282864333,1.8233333333333335,143.3,105250,3.6822717540178296,49.6,93.7,88,0.8137506825,103.1479,2.333333333333333,117.03333333333333,28.633333333333333,89.62681833902995,3457.6800130208335
2018-04-01,99482,48903.1,20288.4,24327,53354.6,49163.6,NA,113.1906,8.466666666666667,5,73.12766,109.76666666666667,133.7521,10.2,102.4723,-9.466666666666667,128.04666666666665,126.54333333333334,135.56,126.42333333333333,134.36333333333334,115.335,0.7431666667,-0.3252416333,1.8466666666666667,142.7,106161,3.872808480897461,49.4,93.2,87.8,0.8394843823,103.0595,0.7,114.03333333333333,26.333333333333332,117.63289388020833,3346.5966796875
2018-07-01,99890.5,48591.8,20161.2,24039.7,52956.3,49779.2,NA,113.4239,6.566666666666666,5.366667,73.03733,110.60000000000001,137.1799,17.599999999999998,101.9406,-11.966666666666667,127.89333333333333,126.06,135.41,128.86666666666667,135.77,115.571,0.6195666667,-0.3195257667,1.85,142.9,107890.33333333333,3.658839939604941,49.8,93,85.9,0.8595732569,103.0155,-0.3,112.36666666666666,23.666666666666668,99.27467346191406,3268.2933756510415
2018-10-01,100827.4,49235.1,20264.6,24796,53340.2,50778.9,NA,116.7903,5.566666666666666,5.1,73.18697,112.10000000000001,135.9921,15.766666666666666,103.4648,-11.166666666666666,129.60333333333332,127.79666666666667,136.20666666666665,132.45666666666665,135.53,114.973,0.6091333333,-0.315318,1.8133333333333335,142.8,109638.33333333333,2.4956172744552862,49.5,93.3,84.4,0.8764896189,103.6057,-0.3333333333333333,112.46666666666667,25.566666666666666,87.67724355061848,2935.3899739583335
2019-01-01,101975.2,49184.8,20631.3,25503.8,55683.7,51480.9,NA,117.1902,-3,5.066667,73.40407,107.60000000000001,138.2867,12.133333333333333,102.7204,-9.266666666666666,128.81,127.26,136.84666666666666,126.68333333333334,136.7,115.068,0.4266333333,-0.3085468333,1.7833333333333334,143.6,110318,3.941172241195212,49.3,94.3,84.6,0.8807720628,102.8797,-1.5,106.23333333333333,19.8,88.8508529663086,3096.5833333333335
2019-04-01,101343,49155.9,20350,25687.5,54740.5,51243.9,NA,114.9571,-5.366666666666667,4.866667,73.55183,103.33333333333333,138.8119,12.733333333333333,102.8977,-13.366666666666667,130.18333333333334,128.69333333333333,137.0533333333333,129.51666666666668,137.39666666666668,117.333,0.1941666667,-0.3170712,1.6966666666666665,144.5,111596,4.549304691530254,49.4,95.1,85,0.8897470678,102.4665,-1.8666666666666667,105.1,18.4,97.43793487548828,2953.3566080729165
2019-07-01,101506,49232.8,20380,25301.5,54740.8,50574.5,NA,114.7571,-4.4,4.8,73.44674,102.2,138.3395,11.766666666666667,104.0319,-10.4,129.61666666666667,128.02,137.11666666666667,128.71333333333334,138.43,117.257,-0.2599333333,-0.3967076,1.6,142.7,113810,5.267980162243835,49.6,93.1,85.6,0.8996656861,101.9075,-3.3000000000000003,104.03333333333333,14.733333333333333,95.76455434163411,3020.4500325520835
2019-10-01,100847,49265.9,20294.2,24701.6,54320.8,49784.2,NA,114.5238,-6.466666666666667,4.533333,73.80087,107.93333333333334,138.2725,11.233333333333334,104.8471,-11.533333333333333,131.36333333333332,130.22333333333333,137.19666666666666,128.95,138.89666666666668,119.686,-0.1091333333,-0.4029517667,1.43,142.4,116252,6.619395651753757,49.4,93,82.9,0.903208668,102.5581,-3.2,103.46666666666667,15.133333333333333,81.73166910807292,3133.6900227864585
2020-01-01,99727.7,47028.5,20176.8,24083.4,52986.5,48864.3,NA,113.1906,-8.2,4.7,73.1648,96.2,140.347,13.533333333333333,100.5228,-18.633333333333333,131.36,130.08,139.14,127.15666666666667,140.21,120.349,-0.146,-0.4055409333,1.3966666666666665,144.2,116928,3.6881606206564888,49.6,94.6,85.4,0.9078426877,102.5658,-4.133333333333333,101.89999999999999,12.733333333333333,98.6388448079427,2338.7132568359375
2020-04-01,87156.5,41766.2,19698.3,22777.5,42619.3,41364.3,NA,97.85851,-29.23333333333333,7,70.01302,73.5,144.5,-11.033333333333333,99.92025,-40.13333333333333,131.56,131.02666666666667,140.1966666666667,118.64666666666666,140.78333333333333,135.348,-0.0608333333,-0.3006666667,1.3733333333333333,150.1,116228.66666666667,4.734265511170421,51.3,98.8,96.3,0.908271645,103.5369,-14.3,70,-45.666666666666664,69.69149271647136,2200.856689453125
2020-07-01,97176.2,46981,20366.7,24419.1,50025.6,45559.5,NA,111.9573,-14.966666666666667,6.433333,71.91267,88.83333333333333,149.191,-1,108.2499,-19.233333333333334,131.48,130.83666666666667,140.63,119.17999999999999,141.96,123.199,-0.2819666667,-0.4717361,1.3166666666666667,152.1,118100.66666666667,4.11353117571549,52.1,99.9,93.7,0.8551811459,104.7508,-8.8,91.13333333333334,-6.833333333333333,70.77223714192708,2126.9200032552085
2020-10-01,95734.8,45468.7,20740.5,24791.7,50390.4,48037.2,NA,114.3238,-8.133333333333333,6.266667,71.81072,93.73333333333333,150.1949,1.7666666666666666,103.8547,-27.5,132.79,132.47,140.95666666666668,118.55333333333333,142.16,126.002,-0.4106,-0.5226948,1.2633333333333334,153.3,120397.66666666667,5.489821737123246,52.9,100.4,98.5,0.838870803,105.6578,-12.433333333333334,93.23333333333333,-5.800000000000001,70.07264200846355,2740.6499837239585
2021-01-01,94803,43677.4,21303.2,25511.7,49005,49734.4,NA,116.0237,-1.7333333333333332,7.166667,71.31188,97.23333333333333,155.5338,10.633333333333333,103.1458,-27.8,133.30666666666667,132.48,139.79666666666668,125.86333333333333,143.62666666666667,127.482,-0.2283666667,-0.5424456667,1.1966666666666665,157.8,121544,8.048065083340084,53.7,104.1,99.4,0.8296439075,104.5181,-8.4,99.53333333333333,-2.266666666666667,76.66475677490234,3132.8600260416665
2021-04-01,99171.1,46454.8,21772.6,26027.8,53557.3,51900.2,NA,119.2234,13.366666666666667,6.733333,71.69197,113.23333333333333,157.5014,21.5,108.8525,0.46666666666666634,134.94,133.91333333333333,140.98,129.92,144.26333333333335,124.81,0.0207666667,-0.5403847667,1.2,153.8,123572.33333333333,7.510694613023117,52.7,101.1,97.2,0.8296618398,104.6308,-4.133333333333334,116.36666666666667,19.166666666666664,85.10015869140625,3438.1700032552085
2021-07-01,102281.4,50738.3,22089.5,25379.3,55936.4,52648.4,NA,120.09,14.733333333333334,5.566667,73.12997,121.06666666666666,159.7536,23.3,107.6828,13.866666666666667,135.53666666666666,134.03,141.16333333333333,135.21666666666667,145.51666666666665,123.207,-0.1437333333,-0.5458182,1.2066666666666666,153.6,126155.33333333333,8.341696468466054,52.5,101.1,94.8,0.848374697,104.241,-0.9666666666666666,120.26666666666667,27.5,76.20142873128255,3666.603271484375
2021-10-01,102556,48630.6,22040.1,24859.5,56304.6,54640.6,NA,123.2564,14.733333333333333,5.2,73.467,119.06666666666666,162.4165,20.366666666666667,105.6624,-4.833333333333333,137.95000000000002,135.88666666666666,142.88333333333333,144.93666666666667,146.02,124.339,0.0098,-0.5663765333,1.2066666666666666,153.4,128800.66666666667,7.980737430468543,51.7,101.7,92,0.8745331266,104.2002,-6.066666666666666,115.8,21.03333333333333,90.31460062662761,3788.5166829427085
2022-01-01,102872.8,49794.6,21429,25802.9,57072.6,55867.3,NA,126.5895,10.9,4.633333,73.99101,118.46666666666667,165.1251,19.866666666666667,105.8751,-7.266666666666667,140.67666666666668,136.91,146.77333333333334,162.31333333333333,148.11333333333334,127.289,0.4803666667,-0.5290259,1.22,150.4,130062.66666666667,6.420296302121242,50.7,99.6,87.9,0.8907364831,103.6975,-13.266666666666666,109.5,16.133333333333333,224.59630839029947,3328.693359375
2022-04-01,105874.6,50289.4,21804.4,25147.6,58807.6,55809,NA,127.4894,6.766666666666667,4.466667,74.22749,111.96666666666667,165.1929,10.833333333333334,105.9105,-6.466666666666667,145.54333333333332,139.91666666666666,154.38333333333333,180.40666666666667,149.96333333333334,125.753,1.6309,-0.3576164333,1.5,148.1,132487.66666666666,4.011456974188743,50,98.1,81.2,0.9392376768,103.0387,-23.466666666666665,103,14.933333333333334,154.70296732584634,3077.9599609375
2022-07-01,105876.6,50556.1,21771.9,25224,59563.3,56192.8,NA,126.1562,-0.9333333333333332,4.9,73.88067,110.26666666666667,161.1713,5.333333333333333,105.44970000000001,-16.2,148.95666666666668,141.33333333333334,159.56333333333333,200.12333333333333,152.98333333333335,127.19,1.9469333333,0.4807405667,1.9333333333333333,146.3,134812.66666666666,2.6220561729065173,49.3,96.9,76.2,0.993248951,103.1457,-32.666666666666664,92.66666666666667,7.1,127.34195200602214,2842.5400390625
2022-10-01,105850.1,49921.3,22287,25416.2,60344.3,56018.5,NA,127.0561,-7.7,4.933333,73.96451,105.36666666666667,154.5475,-0.2666666666666665,103.9965,-14.266666666666667,153.24333333333334,145.46333333333334,164.73333333333332,206.38,155.21333333333334,129.857,2.7864,1.7721234,2.81,143.8,135162.66666666666,1.2327155303992976,48.3,95.5,71.7,0.9803069841,104.2995,-29.6,88.7,2.6,123.69154612223308,3247.1966145833335
2023-01-01,105750.4,50171.3,21719.8,25534.1,59917.3,55491.7,NA,129.0559,-4.8,4.966667,73.99316,109.33333333333333,151.0834,0.7,102.5078,-17.733333333333334,155.58333333333334,147.93,170.1,203.39333333333335,159.36666666666667,133.319,2.9703333333,2.6319262667,3.47,140.4,133665,NA,46.5,93.9,73.8,0.9321337563,104.7862,-23.866666666666667,93.63333333333334,8.6,110.21379852294922,3338.3999837239585
2023-04-01,104461.8,50093.5,22008.8,25052.9,58896.6,54921.6,NA,126.6228,-11.966666666666667,5,74.23154,103.6,148.334,-5.566666666666666,101.9761,-28.066666666666666,158.10666666666665,151.08666666666667,173.19333333333333,197.19,162.37666666666667,137.719,3.0351,3.3623451,3.9,137.9,133074.66666666666,NA,45.7,92.2,71.8,0.9185379611,105.57,-23.433333333333334,88.6,5.266666666666667,108.60209401448567,3147.8333333333335
2023-07-01,103955.8,49635.9,22235.7,24695.7,58183.9,52546.9,NA,125.1229,-16.666666666666664,5.433333,74.08781,94.63333333333334,146.5346,-10.9,101.9761,-26.5,158.98,151.65666666666667,174.97,199.82666666666665,165.04999999999998,139.405,3.1997333333,3.7773871333,3.973333333333333,136.8,132510,NA,45.2,91.6,70.1,0.9193362112,106.3153,-22.8,85,-1.7666666666666666,102.40825907389323,3135.9366048177085
2023-10-01,103470.2,49763.8,22028.8,24862.4,58378,52077.8,NA,NA,-18.8,5.166667,74.13258,95.36666666666667,143.1631,-10.466666666666667,100.7355,-23.533333333333335,161.10666666666665,154.18666666666667,176.08333333333334,200.47666666666666,166.77,141.967,3.1255333333,3.9580558333,4.166666666666667,134.8,131834.66666666666,NA,44.6,90.2,73.2,0.9293334416,107.0485,-21.233333333333334,84.03333333333333,-4,165.6208699544271,3394.07666015625
2024-01-01,103576.7,50282.1,22540.6,23923,58463.5,52614.3,NA,NA,-17.666666666666668,4.866667,74.12432,95.83333333333333,141.1147,-14.066666666666666,100.7355,-18.1,162.00333333333333,155.38,177.37666666666667,197.19666666666666,170.09666666666666,146.767,2.8353333333,3.9238544,4.05,134.6,130614.66666666667,NA,44,90.6,74.3,0.9213149068,107.2348,-17.333333333333332,88.3,1.5333333333333332,146.72833251953125,3481.4466145833335
2024-04-01,103410.1,50001.6,22767.7,23985.4,57260.5,52032.4,NA,NA,-18.400000000000002,5.133333,74.10262,93.6,140.1282,-13,NA,-9.666666666666666,163.27,157.1,177.94333333333333,193.36,172.01666666666665,148.753,3.0135333333,3.8075050333,3.9833333333333334,133.2,129779.33333333333,NA,43.7,89.5,75,0.9289777437,107.0745,-13.533333333333333,90.6,3.966666666666667,135.8540013631185,3666.2933756510415
2024-07-01,103359.1,50320.7,22855.5,23825.7,56806.9,52271.6,NA,NA,-21.73333333333333,5.333333,73.99598,89.66666666666666,139.9646,-16,NA,-23.5,162.76,156.99666666666667,177.84,186.88,173.80666666666667,150.169,2.8099,3.5553771,3.9066666666666667,132.5,129749,NA,43.4,89.1,77,0.9099683139,106.551,-13.766666666666667,87.46666666666667,2.2,121.24290720621745,3637.25
2024-10-01,103827,50749.6,23225.3,23973.8,56125.7,51818.5,NA,NA,-21.03333333333333,5.366667,74.13471,92.53333333333333,138.9802,-13.9,NA,-13.633333333333333,164.25666666666666,159.20333333333332,179.84,180.02,175.06666666666666,151.796,2.7120666667,2.9993235333,3.6433333333333335,131.1,129775,NA,42.9,88.2,75.4,0.938207141,106.5218,-17.7,87.06666666666666,2.566666666666667,133.9857635498047,3688.8899739583335
2025-01-01,104195.6,50612.4,23242.6,24193,57120,52268.2,NA,NA,-17.233333333333334,5.466667,74.22377,94.46666666666667,137.3581,-17.46666666666667,NA,-7.666666666666667,167.36333333333334,160.32333333333332,182.01,207.89666666666668,177.89,152.521,2.9720666667,2.5572171,3.4433333333333334,129.7,129281.33333333333,NA,42.4,87.3,76.5,0.9500645928,107.607,-18.3,90.16666666666667,4.733333333333333,141.50779724121094,4107.896728515625
2025-04-01,104315.4,50883.2,23370.9,24585.9,57675.4,53152.4,NA,NA,-14.466666666666667,5.733333,74.35279,93.96666666666667,135.9089,-17.8,NA,-3.8333333333333335,168.41333333333333,161.66333333333333,184.25666666666666,202.25666666666666,179.5,153.173,2.9687666667,2.1067523667,3.4033333333333333,128.5,129520,NA,42.1,86.4,76,0.8813586147,108.5844,-19.3,90.96666666666667,4.6,176.3182169596354,4459.490071614583
2025-07-01,104692.1,50581,23554.8,24831.1,58434.7,53528.7,NA,NA,-16.066666666666666,5.7,74.26231,94.03333333333333,136.7011,-18.133333333333333,NA,-2.533333333333333,169.12333333333333,162.22,185.96,202.84666666666666,181.58666666666667,153.777,3.0211333333,2.0115719,3.36,127.7,130353,NA,41.9,85.7,77.3,0.855790266,109.0417,-16.6,91.63333333333334,5.933333333333334,133.31971232096353,4686.176595052083
2025-10-01,104931.1,50778.4,23492.4,24602.1,58948.3,54013.5,NA,NA,-13.566666666666666,5.833333,74.54406,93.03333333333333,136.5423,-15.833333333333334,NA,-5.433333333333334,170.73,164.26,186.35333333333332,202.26666666666668,182.94666666666666,154.879,3.0010333333,2.0415044667,3.3766666666666665,125.5,131179,NA,41.6,83.9,75.2,0.8592611594,109.3,-17.133333333333333,93.1,8.166666666666668,130.45352935791016,5313.666666666667
2026-01-01,105150.1,50838.8,23870.5,24592.7,58544.3,53737.3,NA,NA,-13.133333333333333,5.733333,74.66296,92.96666666666667,137.2481,-21.3,NA,-1.2999999999999998,NA,NA,NA,NA,NA,154.393,3.1272,2.0494788,3.436666666666667,NA,131339.33333333334,NA,NA,NA,NA,0.8544349091,109.4363,-17.400000000000002,93.23333333333333,9,206.22403208414713,5613.216796875
2026-04-01,105159,212590.8,23841.2,24695,58842.6,54051.4,NA,NA,-12.733333333333334,5.766667,NA,87.5,NA,-22.099999999999998,NA,-9.766666666666666,NA,NA,NA,NA,NA,NA,3.26953333333333,2.2468,3.51,NA,132278,NA,NA,NA,NA,0.859784812409812,108.7617,-21.733333333333334,88.86666666666667,-0.4,211.8811492919922,6356.996744791667
2026-07-01,NA,NA,NA,NA,NA,NA,NA,NA,-9.05,NA,NA,88.9,NA,-14.45,NA,-6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133026,NA,NA,NA,NA,NA,NA,-18.7,93.35,2.4,152.66822814941406,6786.580078125
